Datetime,Latitude,Longitude,Message,Number of Records
10/31/2012 11:01:47 PM,10000,10000,"""Just completed a 4.10 mi run - If you want to help the victims of Hurricane Sandy, you can text \""""Red ... http://t.co/Yjfg9e6I #RunKeeper""",1
11/3/2012 3:11:44 PM,33.7545,-84.3897,@JScottCampbell will you retweet? All proceeds go to charities with hurricane relief efforts  http://t.co/kdlPqduB,1
11/5/2012 1:14:47 PM,10000,10000,"Journalist (featurewell@gmail.com) at major U.S. paper seeks American expats anywhere giving time, energy, money to Hurricane Sandy relief.",1
10/30/2012 6:40:14 PM,10000,10000,@JoshMalina Please ask your followers to text REDCROSS to 90999 to make a $10 donation to the @Redcross to help with hurricane relief Thanks,1
11/3/2012 1:46:07 AM,10000,10000,@JoryRand Humane Society helping in hurricane ravaged area. Text ANIMALS to 20222 for $10donation. Animals domestic and wild need our help,1
11/1/2012 4:58:15 PM,43.387,-87.8811,Join us tonight to help raise money for victims of Hurricane Sandy. See information below! http://t.co/1C67xKcL,1
11/4/2012 6:30:13 PM,34.6466,-86.4796,Join us to help those affected by hurricane #Sandy at the Empire Room at the Empire State Building on Thursday evening. http://t.co/hzLXJu81,1
11/1/2012 11:48:56 AM,10000,10000,Join us November 13th-100% of the sales from dinner donated to The American Red Cross for hurricane victims. Pls share w/ friends.,1
10/30/2012 4:44:40 PM,10000,10000,"Join us in donating to the Red Cross to support the victims of hurricane Sandy, use the link below to donate... http://t.co/7I63cZRs",1
11/2/2012 9:10:17 PM,41.2875,-82.2175,Join us in an effort to fundraise for victims of hurricane Sandy. http://t.co/y5q3ADl7,1
11/3/2012 12:49:00 AM,42.3302,-83.0459,Join the @nfl in aiding those affected by Hurricane Sandy. Text REDCROSS to 90999 to make a $10 donation. #SandyHelp,1
11/2/2012 3:01:41 AM,40.7561,-73.987,Join the movement & donate to help victims of Hurricane Sandy @RedCross http://t.co/yoFtsvzr ????,1
11/2/2012 8:00:10 PM,10000,10000,Join @NBC for the #SandyHelp live telethon TONIGHT at 8/7c to raise funds for the @RedCross Hurricane relief effort. http://t.co/k63tPTnq,1
11/1/2012 4:36:39 PM,10000,10000,Join MLS W.O.R.K.S. in supporting Hurricane Sandy relief efforts http://t.co/D9pAtLkv,1
11/2/2012 11:40:40 AM,10000,10000,Join me in support for Hurricane victims. Pray for & help @nycdreamcenter & @bradreed right now w/ relief efforts http://t.co/Qaqjry9m,1
11/3/2012 3:30:55 AM,37.0902,-95.7129,Join me -donate tonight - text 90999 to donate $10 or more to the #Sandyhelp hurricane relief effort. @redcross,1
11/3/2012 2:54:42 AM,27.9506,-82.4572,Join @marshalebedev and MLBPA to help Hurricane Sandy Relief efforts. http://t.co/fNzZvGGc #HelpSandy http://t.co/Zsz3uspa,1
11/4/2012 2:56:22 PM,39.6775,-75.7536,Join Hurricane Sandy Relief Effort: Today in Glasgow! #netDE http://t.co/LxduMzyU,1
11/4/2012 5:21:21 AM,45.5444,-94.1969,@Joan_Rivers Check out Tony G's fundraising page for relief help for hurricane sandy victims on http://t.co/t1NOLZ45 http://t.co/QI5Zk1Up,1
11/2/2012 8:16:01 PM,10000,10000,'Jersey Shore' Encourages Viewers To Donate To Seaside Heights' Hurricane Sandy Recovery (VIDEO) http://t.co/S2QItS09 #jerseyshore,1
11/1/2012 9:49:59 PM,37.0902,-95.7129,@jergels: Donation Drive to help victims of Hurricane Sandy Fri Nov 2 starting at 6p https://t.co/kPCkO02X,1
11/3/2012 12:25:42 AM,40.0583,-74.4057,"@jeremypiven please RT 2 help the animal victims of hurricane Sandy! They are in need of food, water, crates, etc",1
11/2/2012 5:34:22 PM,40.7561,-73.987,jenbekmanprojects: Support Hurricane Sandy relief with another wonderful work of art: We Are So Good Together http://t.co/Cum5S0Q8,1
10/30/2012 7:05:28 PM,10000,10000,J-Bar and Courtside will be donating 15% of sales tonight to the Red Cross for Hurricane Sandy Victims. #support,1
11/3/2012 1:57:07 AM,39.0919,-108.565,"""\""""@jayleno: Here's how you can help out those affected by Hurricane Sandy. Every little bit helps! http://t.co/rr7VLzOR \Me: Awesome Leno!""",1
10/31/2012 10:36:36 AM,40.4173,-82.9071,@JaredLeto Can you RT this? The Red Cross said they need money the most to help hurricane victims. You can donate here. http://t.co/Z4JhVxRk,1
11/5/2012 10:05:40 PM,10000,10000,I you can donate to the hurricane relief then I'm sure you can pay you bills also \Just cause some1 is in need don't mean you should help,1
11/3/2012 12:42:02 AM,41.9348,-110.565,I've already given what I could you can to at http://t.co/RJASH2F3  or text Redcross to 90999 #Sandy #Hurricane,1
11/1/2012 4:22:38 AM,35.5288,139.701,???????????????????iTunes Store???????? - iTunes accepting relief donations for Hurricane Sandy victims http://t.co/jBiAddSl,1
11/1/2012 1:32:53 PM,10000,10000,"iTunes Store accepting donations for Hurricane Sandy relief: Earlier this week, Hurricane Sandy ripped th... http://t.co/W30LDZg9 &lt;@@@&gt;",1
11/1/2012 11:58:53 AM,10.496,-66.8983,iTunes now accepts donations for Hurricane Sandy relief: Too far away to help personally? You can use App... http://t.co/4SHS0XBl #Apple,1
11/1/2012 11:52:19 AM,37.0902,-95.7129,iTunes now accepts donations for Hurricane Sandy relief - CNET Homes along the New Jersey coast took a... http://t.co/GI1pRww2,1
11/3/2012 12:18:00 AM,36.1146,-115.173,"iTunes makes it super quick and easy to donate to the Hurricane Sandy Relief! Get on it, every bit helps! ? http://t.co/M1PMalik",1
11/3/2012 12:27:28 AM,41.6315,-73.3107,iTunes makes it easy: donate to help hurricane victims! #SandyHelp,1
11/1/2012 3:47:01 AM,10000,10000,"iTunes accepting relief donations for Hurricane Sandy victims: Hurricane Sandy, which devastated the Mid-Atlanti... http://t.co/13ksblZx",1
11/1/2012 12:39:43 PM,10000,10000,iTunes Accepting Red Cross Donations For Hurricane Sandy Victims http://t.co/eg9vapqt #SM #SocialMedia,1
11/1/2012 12:37:57 PM,10000,10000,iTunes Accepting Red Cross Donations For Hurricane Sandy Victims: \\Apple on Wednesday made it a bit easier for concerned citizens to...,1
11/7/2012 10:08:12 PM,40.7561,-73.987,It's time to help each other. Join us to provide relief for Hurricane Sandy victims. http://t.co/Zh6XVkFK via @airbnb,1
11/5/2012 1:17:20 PM,39.7551,-104.988,It's the #DayOfGiving to help Hurricane #Sandy victims. Keep it here on #7NewsNow for how you can help!,1
11/3/2012 1:07:06 AM,10000,10000,It's really easy to donate hurricane relief on iTunes as little as $5 - $200 is just one click alway. Please help those in need. #SandyHelp,1
11/2/2012 8:01:20 PM,10000,10000,"""It's Friday come & have a 'Hurricane Relief\""""Cocktail,we will donate 100% of proceeds to help NY who had storm damage http://t.co/qJ1XjXCF""",1
11/1/2012 3:21:36 PM,39.1654,-76.6044,ISSA and the ISSA Foundations are taking donations for the American Red Cross to benefit victims of Hurricane Sandy. http://t.co/sOZJSQas,1
11/4/2012 10:41:37 PM,40.7891,-73.135,I said I wish my job was open and they just called me saying they're open and looking for volunteers to serve food to the hurricane victims,1
11/2/2012 9:09:25 PM,10000,10000,"I really think we should do as much as we can for the victims of hurricane sandy, donate to the Red Cross, benefit shows anything we can !",1
11/1/2012 12:29:36 PM,30.2687,-97.7452,@iphonemart: You can now use iTunes to support Hurricane Sandy relief http://t.co/yYImBHnm very easy ... go and donate..,1
10/31/2012 11:09:23 PM,10000,10000,#iPhone Donate to the Red Cross and Hurricane Sandy relief directly from the App Store:  Apple ha... http://t.co/rXuhf8qs @theiphoneblog,1
11/5/2012 9:48:43 PM,39.743,-75.5385,@INWilmingtonDE PLEASE HELP by sending donations for food allergics & celiacs who are victims of hurricane Sandy! DM us for how to do so RT,1
10/31/2012 5:08:11 PM,39.0458,-76.6413,"In the aftermath of Hurricane Sandy, please help those in need by donating to the Episcopal Relief & Development... http://t.co/3Kg80Dmv",1
11/7/2012 1:18:49 PM,37.6513,-91.8612,International Assistance Sought For Hurricane Relief Efforts In Haiti - RTT News http://t.co/RVrsFsKC,1
11/3/2012 3:15:04 PM,40.7561,-73.987,Interested in #volunteering for the #Hurricane #Sandy #relief efforts in #NYC? Please consider New York Cares. Info: http://t.co/BWNZNHQp,1
11/3/2012 1:15:21 AM,10000,10000,"Instead of giving a girl/guy ur # at the bar tonight, take their phone and type REDCROSS to 90999 to donate $10 to #Sandy Hurricane relief",1
11/5/2012 10:51:27 PM,47.621,-122.347,In Seattle? Come help Seattle Fashion Incubator raise money for Hurricane Sandy Relief! http://t.co/HqX1iDnt,1
11/3/2012 3:38:27 PM,40.7144,-74.006,"In case you missed it, I present...Sting.  Hurricane #Sandy Relief Telethon  http://t.co/cJYiLcg2",1
11/4/2012 3:55:21 AM,33.5871,-98.6306,"In case anyone was wondering how to help out with the hurricane Sandy relief efforts, here's the link to donate.... http://t.co/BhJUnGIM",1
11/4/2012 12:53:41 AM,41.6032,-73.0877,"In an effort to help those who have been effected by #Hurricane #Sandy, Life's Hunt is pledging to #donate a... http://t.co/vBfsBgLa",1
10/30/2012 7:24:59 PM,35.4641,-97.3709,"In addition to the Red Cross, there are other resources available to help those affected by Hurricane Sandy and... http://t.co/qOYb1ASE",1
11/3/2012 2:45:53 AM,32.7188,-117.164,I'm raising money for Operation Hurricane Rescue. Click to Donate: http://t.co/rpscPr94 #gofundme,1
10/30/2012 5:52:15 PM,10000,10000,I'm raising money for Help Victims of Hurricane Sandy- Natural Diasaster. Click to Donate: http://t.co/t2tIaFag #gofundme,1
11/4/2012 2:26:50 PM,40.7561,-73.987,I'm raising money for a young family displaced by hurricane Sandy. They need help! Click to Donate: http://t.co/iapcUBRb #gofundme,1
11/2/2012 5:28:23 PM,10000,10000,I'm making a donation to Hurricane Sandy: Help Those Dance Studios in Need using WePay! https://t.co/zLNTbqV0 #wepay,1
11/6/2012 3:58:08 PM,10000,10000,"I know everyone is helping out with the Red Cross that can and Hurricane Sandy victims, but if you can, please help support (1/2)",1
11/3/2012 3:23:22 AM,31.5519,-87.8802,I just texted REDCROSS to 90999 to help the victims of hurricane Sandy. Please do the same & also repost this message and pass it on.,1
10/30/2012 5:40:56 PM,43.0621,-89.4008,I just registered to donate blood for those affected by Hurricane Sandy and you should too. Go to http://t.co/WGBtKfrR and make an appt.,1
11/2/2012 2:11:02 PM,37.9099,-84.3593,"I just donated to help animals in need from hurricane Sandy. It's YOUR TURN to help! Meow, woof :o) @ASPCA",1
11/3/2012 4:01:16 AM,37.7752,-122.419,"I just donated $10 to the @redcross hurricane relief. Make a difference, be the change, and take action. Text REDCROSS to 90999. #sandyhelp",1
11/3/2012 12:42:19 AM,26.3502,-80.0932,I hope everybody donates to the hurricane Sandy relief! It's so sad :( my heart goes out to everyone affected by it,1
10/30/2012 4:48:06 PM,39.0904,-94.5836,I highly recommend donating $10 to @RedCross by texting REDCROSS to 90999. Super easy way to help  hurricane recovery efforts from afar.,1
10/28/2012 7:48:05 PM,10000,10000,"If you would like to volunteer for hurricane relief,\call 1-800-Jersey-7",1
11/1/2012 8:37:19 AM,39.9501,-83.1128,"If you would like to lend a hand to those who have been affected by Hurricane Sandy, text the word REDCROSS to... http://t.co/6LiH6qv8",1
11/2/2012 6:20:01 PM,10000,10000,If you would like to help with relief efforts in NYC and volunteer please check this: http://t.co/FHvVCLST  #sandy #relief #hurricane #nyc,1
10/31/2012 1:22:02 AM,42.3302,-83.0459,"If you would like to help victims of Hurricane Sandy, you can contribute by going to the American Red Cross... http://t.co/axRTlNou",1
11/5/2012 6:04:42 PM,41.5923,-70.9785,"If you would like to help those affected by Hurricane Sandy, we are accepting clothing donations at our dealership. #NJsandy #NJopen",1
11/6/2012 1:54:37 AM,42.3589,-71.0578,if you would like to Help the people that got impacted by hurricane Sandy call 1-800 HELP NOW,1
10/30/2012 4:03:02 PM,10000,10000,If you would like to help out with the relief of Hurricane Sandy you can text the word ﾓSTORMﾔ to 80888 to make a... http://t.co/0ZrhUMxD,1
11/3/2012 10:01:09 PM,10000,10000,If you want to help with hurricane sandy just give me money and in about a month people will stop talking about it,1
11/5/2012 1:38:58 AM,40.8759,-81.4022,"If you want to help with hurricane Sandy in NYC, start here. Local options ensure your money goes to where its needed. http://t.co/hhty4kmO",1
11/6/2012 4:59:25 AM,10000,10000,If you want to help those effected by hurricane Sandy email:Stjservice@Stjohns.edu with your information!!! #stjsgi #STJStormRelief,1
11/4/2012 8:26:32 PM,32.5641,-117.044,If you want to help the people that were affected by hurricane Sandy you can text Red cross to 90999 and make a $10 donation! It all helps!,1
11/6/2012 4:47:44 AM,34.0522,-118.243,"If you've got a little, give a little. - Help donate to the victims of Hurricane Sandy by shipping items to t http://t.co/ykXb02KU",1
11/2/2012 6:17:38 PM,40.6827,-75.2187,"If you're wondered how to help Hurricane survivors, read this. http://t.co/OvcObh5Q",1
11/1/2012 8:12:21 AM,10000,10000,"If you're trying to find info on how to help out victims of Hurricane Sandy, you can find it on Wednesday's... http://t.co/IbOPAO7Y",1
11/1/2012 3:04:22 AM,34.0522,-118.243,If you're a Wells Fargo customer and want to donate money for the people that are affected by the hurricane Sandy please visit your local W,1
10/30/2012 3:40:09 PM,43.0402,-87.9145,"If you're able, please support the American Red Cross' disaster response to Hurricane Sandy. Visit http://t.co/DIihZp78  #sandysupport",1
11/3/2012 3:54:22 PM,40.7144,-74.006,"If you have time today, and want to help the Hurricane Relief efforts, pls make donations at these locations http://t.co/Ity2TtNb",1
10/31/2012 3:14:38 AM,37.7752,-122.419,If you haven't done this yet: Super-simple to make a $10 donation for Hurricane #Sandy relief by texting REDCROSS to 90999.,1
11/5/2012 4:48:32 PM,39.2943,-76.6143,"""If you haven't already, text \""""REDCROSS\"""" to 90999 to donate $10 to the Hurricane Sandy relief fund. Our neighbors to the north need our help!""",1
11/1/2012 11:01:07 PM,10000,10000,IF YOU HAVEN'T ALREADY PLEASE GIVE AND RT! Photos and videos of @RedCross #Hurricane #Sandy relief efforts: http://t.co/n3OEUmjX Please RT,1
10/31/2012 7:07:10 PM,32.2278,-110.944,"If you feel you can, you can help those who suffered through Hurricane Sandy. Just head to The Groove Website.... http://t.co/v76ps1B0",1
10/28/2012 12:31:53 AM,10000,10000,"If you'd like to help pets stranded by the hurricane remember to donate to local shelters only, never #hsus #sandypets #humanewatch",1
11/3/2012 12:58:37 AM,40.7161,-73.8506,"If you can swing it, text REDCROSS to 90999 to donate $10 toward Hurricane Sandy relief efforts. #SandyHelp",1
11/5/2012 9:25:14 PM,33.7545,-84.3897,"If you can please help those who are affected by Hurricane Sandy. Prayers,  Donations, Volunteering can help in a major way.",1
10/31/2012 12:02:34 AM,39.9622,-83.0007,"If you can help @redcross Hurricane Sandy relief efforts in any way, here are ways to contribute. http://t.co/ewO6Aeg2",1
11/6/2012 2:13:10 AM,33.4483,-112.074,If you call the American Red Cross to donate for the hurricane Sandy relief you make talk to me. ????,1
11/6/2012 12:29:11 AM,45.5235,-122.676,"If you are looking for ways to help families who are affected by hurricane, our friends at Baby Buggy is... http://t.co/hX31Avm0",1
11/3/2012 4:26:35 PM,35.5175,-86.5804,"If you are looking for a place to give through for Hurricane Sandy Relief, this is one good place: http://t.co/VDT2j9wz",1
11/5/2012 6:00:21 PM,40.5926,-122.359,#IFWT Join Forces With @TheRealSwizzz & Donate To The Fund For HHC's Hurricane Sandy Relief - http://t.co/QbkYEncT,1
11/3/2012 6:55:17 AM,37.6513,-91.8612,"If the Supernatural Family wants to help with the relief effort for those affected by Hurricane Sandy, Jim... http://t.co/yGycBd6A",1
11/6/2012 1:22:48 AM,10000,10000,If The Hudson Overflows (Charity Single for Hurricane Sandy Relief) http://t.co/MGmDRYCK,1
11/5/2012 7:29:27 AM,10000,10000,"I feel like texting those Hurricane Sandy programs to donate $10 just so it can be added to my moms phone bill, for disconnecting my line ??",1
11/5/2012 1:58:14 AM,10000,10000,If anyone wants to make a donation for hurricane sandy my house is a drop off! Contact us at nocerafamilydonations@aol.com ?,1
11/5/2012 5:49:59 AM,10000,10000,I don't know if your willing too but if you are donate to Red Cross to help hurricane sandy and pray please that every one is okay #praying,1
11/2/2012 11:39:24 PM,40.6752,-73.971,I didn't realize that the concert for hurricane Sandy relief is on tonight. Everyone please watch it tonight!,1
11/6/2012 8:18:30 AM,41.2033,-77.1945,I compiled a list of where to Donate Safely for Hurricane Sandy Victims .... PLEASE HELP! There is another Coastal... http://t.co/qGep0sg3,1
11/2/2012 5:09:08 PM,34.0248,-118.463,@iansomerhalder can you please help us spreading our page. Trying to gain help for hurricane victims in NJ. https://t.co/DwLaLRBI,1
10/31/2012 4:34:20 AM,3.07654,101.612,I am affected. By hurricane Sandy. Don't send your donations to red cross. Send them shits to me.,1
11/1/2012 3:57:08 AM,40.7282,-73.7949,ﾓ@iAllThingsApple: Help victims of Hurricane Sandy by donating through iTunes Store and App Store\: http://t.co/THuqcOKWﾔ #fb,1
11/1/2012 3:09:46 PM,10000,10000,Hurricane Sandy Victims Need Food And Medical Supplies; 5 Ways You Can Help: Hurricane Sandy continues to wreak ... http://t.co/zUTKv70z,1
11/5/2012 8:32:18 PM,38.8273,-77.0879,Hurricane Sandy Update: How Your Chamber Can Help\The best way to help NOW is to run a mini-campaign. Ask your... http://t.co/1i5eK5jf,1
